20,12,1204,573,55,259,0.3407,-1,-1
21,1,772,717,61,233,0.7570,-1,-1
21,2,673,717,68,247,0.6108,-1,-1
21,3,269,798,103,282,0.7346,-1,-1
21,4,1424,618,57,233,0.7407,-1,-1
21,5,1539,660,70,275,0.7356,-1,-1
21,6,1753,842,68,234,0.6717,-1,-1
21,7,394,782,105,298,0.7923,-1,-1
21,21,1000,561,75,271,0.6054,-1,-1
21,28,1116,565,57,267,0.4647,-1,-1
21,36,1814,800,52,235,0.6063,-1,-1
21,40,1487,623,50,237,0.5351,-1,-1
21,42,687,708,63,243,0.6049,-1,-1
21,24,1554,666,84,289,0.1626,-1,-1
21,49,1877,735,41,336,0.3528,-1,-1
21,12,1207,575,55,256,0.3546,-1,-1
22,1,770,719,61,236,0.7166,-1,-1
22,2,673,719,65,235,0.5794,-1,-1
22,3,271,798,102,282,0.7850,-1,-1
22,4,1426,612,58,239,0.5977,-1,-1
22,5,1538,657,69,270,0.6844,-1,-1
22,6,1763,830,73,244,0.5780,-1,-1
22,7,398,785,104,295,0.7436,-1,-1
22,21,1007,567,73,266,0.3050,-1,-1
22,28,1124,571,53,250,0.1443,-1,-1
22,36,1805,802,57,252,0.6332,-1,-1
22,40,1490,628,49,232,0.2064,-1,-1
22,42,689,711,61,234,0.5680,-1,-1
22,24,1546,662,83,287,0.1203,-1,-1
22,49,1877,732,41,337,0.2868,-1,-1
22,12,1208,576,56,252,0.3782,-1,-1
22,51,1078,571,60,265,0.4535,-1,-1
23,1,768,722,64,248,0.8007,-1,-1
23,2,672,724,64,233,0.5016,-1,-1
23,3,272,797,102,283,0.7564,-1,-1
23,4,1424,618,56,232,0.5924,-1,-1
23,5,1537,662,67,257,0.6719,-1,-1
23,7,402,788,103,292,0.7622,-1,-1
23,21,1014,575,69,256,0.1057,-1,-1
23,36,1796,804,60,260,0.7046,-1,-1
23,40,1494,633,48,229,0.3999,-1,-1
23,42,686,715,64,246,0.5718,-1,-1
23,24,1541,663,83,286,0.2862,-1,-1
23,49,1875,706,43,356,0.3705,-1,-1
23,12,1207,578,56,248,0.3866,-1,-1
23,51,1080,564,62,268,0.6220,-1,-1
24,1,766,726,66,254,0.8126,-1,-1
24,3,273,795,102,285,0.7348,-1,-1
24,4,1415,632,53,218,0.6118,-1,-1
24,5,1542,671,72,276,0.1448,-1,-1
24,7,404,785,105,295,0.7559,-1,-1
24,21,1018,584,66,248,0.1882,-1,-1
24,40,1503,638,50,233,0.1310,-1,-1
24,42,683,718,64,245,0.6931,-1,-1
24,24,1535,665,78,271,0.7414,-1,-1
24,49,1877,702,41,340,0.3375,-1,-1
24,12,1205,580,57,246,0.2924,-1,-1
24,51,1082,566,62,268,0.4234,-1,-1
24,54,1433,599,57,248,0.5204,-1,-1
24,6,1779,809,80,264,0.7220,-1,-1
25,1,767,729,63,245,0.8183,-1,-1
25,3,273,791,104,289,0.6769,-1,-1
25,4,1411,640,52,215,0.4582,-1,-1
25,7,407,780,107,299,0.6522,-1,-1
25,21,1020,582,66,252,0.3369,-1,-1
25,42,684,720,63,242,0.7150,-1,-1
25,24,1527,662,79,271,0.7271,-1,-1
25,49,1876,702,44,355,0.3089,-1,-1
25,12,1205,582,57,245,0.2046,-1,-1
25,51,1087,557,64,280,0.5093,-1,-1
25,54,1435,606,61,257,0.5791,-1,-1
25,6,1779,813,79,259,0.7726,-1,-1
26,1,765,733,66,257,0.8079,-1,-1
26,3,273,782,107,298,0.6203,-1,-1
26,4,1408,644,52,208,0.5569,-1,-1
26,7,408,783,107,296,0.7583,-1,-1
26,21,1021,579,67,258,0.4535,-1,-1
26,42,678,723,68,261,0.6832,-1,-1
26,24,1518,662,77,262,0.3019,-1,-1
26,49,1876,698,44,366,0.2943,-1,-1
26,12,1201,581,58,247,0.2211,-1,-1
26,51,1091,554,65,284,0.5945,-1,-1
26,54,1440,609,61,259,0.5635,-1,-1
26,36,1778,814,62,259,0.7625,-1,-1
26,5,1537,667,71,268,0.6767,-1,-1
26,40,1504,643,53,242,0.2851,-1,-1
27,1,764,734,65,259,0.7907,-1,-1
27,3,277,786,104,294,0.7213,-1,-1
27,4,1407,646,51,205,0.4489,-1,-1
27,7,409,789,105,290,0.8080,-1,-1
27,21,1021,563,72,281,0.5567,-1,-1
27,42,674,726,71,276,0.6949,-1,-1
27,24,1519,669,72,247,0.4109,-1,-1
27,49,1877,697,43,369,0.1607,-1,-1
27,12,1198,581,56,241,0.3000,-1,-1
27,51,1094,559,65,282,0.7416,-1,-1
27,54,1442,616,59,252,0.4813,-1,-1
27,36,1774,806,66,270,0.7986,-1,-1
27,5,1541,669,70,260,0.5870,-1,-1
27,40,1505,643,55,249,0.3980,-1,-1
28,1,765,735,66,264,0.7749,-1,-1
28,3,282,789,103,291,0.7433,-1,-1
28,4,1405,645,50,206,0.6856,-1,-1
28,7,410,792,103,287,0.8133,-1,-1
28,21,1022,558,74,292,0.6808,-1,-1
28,42,673,730,73,287,0.7377,-1,-1
28,24,1515,668,71,245,0.3873,-1,-1
28,49,1876,697,44,369,0.3859,-1,-1
28,12,1199,581,56,235,0.4112,-1,-1
28,51,1098,560,65,282,0.7416,-1,-1
28,54,1446,629,57,240,0.4659,-1,-1
28,36,1771,806,69,269,0.7668,-1,-1
28,5,1541,664,70,261,0.5741,-1,-1
28,40,1509,655,54,240,0.2981,-1,-1
28,57,1453,606,62,262,0.3830,-1,-1
28,6,1783,827,77,251,0.6148,-1,-1
29,1,764,737,67,268,0.7460,-1,-1
29,3,285,794,102,286,0.7858,-1,-1
29,4,1402,648,50,204,0.7534,-1,-1
29,7,414,792,101,287,0.8316,-1,-1
29,21,1027,578,70,275,0.6666,-1,-1
29,42,672,732,72,280,0.7329,-1,-1
29,24,1513,665,76,259,0.3383,-1,-1
29,49,1877,695,43,371,0.3425,-1,-1
29,12,1201,584,57,237,0.4404,-1,-1
29,51,1101,572,64,280,0.7324,-1,-1
29,36,1762,801,70,264,0.7112,-1,-1
29,5,1535,662,74,269,0.6128,-1,-1
29,57,1454,614,62,261,0.4247,-1,-1
29,6,1793,844,72,234,0.6868,-1,-1
30,1,762,740,68,277,0.7469,-1,-1
30,3,286,784,106,296,0.7548,-1,-1
30,4,1400,648,51,204,0.7677,-1,-1
30,7,416,791,101,289,0.8448,-1,-1
30,21,1028,581,70,275,0.5787,-1,-1
30,42,670,731,78,304,0.7671,-1,-1
30,49,1876,696,44,373,0.6150,-1,-1
30,12,1201,585,59,243,0.4557,-1,-1
30,51,1103,573,65,282,0.7394,-1,-1
30,36,1750,795,72,266,0.7511,-1,-1
30,5,1527,658,76,270,0.5924,-1,-1
30,57,1456,598,69,284,0.6803,-1,-1
30,6,1799,852,69,225,0.6786,-1,-1
31,1,764,743,67,270,0.7759,-1,-1
31,3,288,780,107,300,0.8119,-1,-1
31,4,1399,649,52,205,0.6780,-1,-1
31,7,416,791,101,289,0.8434,-1,-1
31,21,1029,575,72,284,0.6603,-1,-1
31,42,670,734,79,310,0.8001,-1,-1
31,49,1876,700,44,376,0.5788,-1,-1
31,12,1201,587,59,243,0.5653,-1,-1
31,51,1104,571,66,288,0.6904,-1,-1
31,36,1741,795,73,260,0.7774,-1,-1
31,5,1521,658,77,269,0.7338,-1,-1
31,57,1459,595,69,287,0.7828,-1,-1
31,6,1807,858,66,217,0.5994,-1,-1
32,1,764,747,66,266,0.7801,-1,-1
32,3,287,761,114,319,0.8032,-1,-1
32,4,1398,655,51,201,0.6621,-1,-1
32,7,419,791,101,289,0.8417,-1,-1
32,21,1030,574,73,291,0.7857,-1,-1
32,42,668,736,80,316,0.8050,-1,-1
32,49,1879,716,41,363,0.3530,-1,-1
32,12,1199,589,59,242,0.5539,-1,-1
32,51,1105,576,65,287,0.6989,-1,-1
32,36,1732,800,72,252,0.7473,-1,-1
32,5,1515,653,77,264,0.7521,-1,-1
32,57,1463,601,69,281,0.6789,-1,-1
32,6,1812,865,65,210,0.5699,-1,-1
32,59,1863,856,51,216,0.3923,-1,-1
32,28,1147,588,47,224,0.3576,-1,-1
33,1,764,750,66,265,0.7965,-1,-1
33,3,279,685,137,395,0.6714,-1,-1
33,4,1394,658,51,197,0.6496,-1,-1
33,7,421,792,100,288,0.8373,-1,-1
33,21,1033,575,73,290,0.7299,-1,-1
33,42,668,736,80,321,0.7959,-1,-1
33,49,1878,720,42,360,0.3849,-1,-1
33,12,1198,591,61,245,0.5442,-1,-1
33,51,1107,582,63,278,0.3192,-1,-1
33,36,1720,806,71,245,0.6624,-1,-1
33,5,1512,657,75,256,0.7578,-1,-1
33,57,1465,604,69,283,0.6922,-1,-1
33,6,1816,860,67,215,0.6150,-1,-1
33,59,1864,856,51,217,0.3647,-1,-1
33,28,1149,597,47,222,0.1888,-1,-1
34,1,766,752,64,256,0.7825,-1,-1
34,3,279,654,144,426,0.6323,-1,-1
34,4,1389,657,52,197,0.4759,-1,-1
34,7,422,793,99,287,0.7986,-1,-1
34,21,1037,576,73,292,0.7497,-1,-1
34,42,668,738,80,321,0.8092,-1,-1
34,49,1879,721,41,359,0.4138,-1,-1
34,12,1197,593,59,237,0.5210,-1,-1
34,51,1112,599,58,259,0.1409,-1,-1
34,36,1713,806,69,234,0.6496,-1,-1
34,5,1508,655,76,255,0.7693,-1,-1
34,57,1468,606,70,282,0.5603,-1,-1
34,6,1825,856,70,219,0.6930,-1,-1
34,59,1858,854,53,222,0.3129,-1,-1
34,28,1153,600,44,211,0.3300,-1,-1
35,1,767,755,62,248,0.7958,-1,-1
35,3,293,716,124,364,0.7621,-1,-1
35,4,1383,657,53,197,0.5179,-1,-1
35,7,422,796,97,284,0.7740,-1,-1
35,21,1041,576,75,297,0.7178,-1,-1
35,42,668,740,79,318,0.8242,-1,-1
35,49,1880,715,40,365,0.4565,-1,-1
35,12,1196,594,57,227,0.3586,-1,-1
35,51,1116,605,58,258,0.2790,-1,-1
35,36,1702,812,69,226,0.7653,-1,-1
35,5,1503,662,75,248,0.7492,-1,-1
35,57,1476,610,66,271,0.3493,-1,-1
35,6,1831,856,70,219,0.6926,-1,-1
35,59,1857,853,54,224,0.3452,-1,-1
35,28,1158,600,42,199,0.3202,-1,-1
36,1,767,757,62,250,0.7494,-1,-1
36,3,305,763,110,317,0.8237,-1,-1
36,4,1378,660,52,193,0.7605,-1,-1
36,7,424,796,96,284,0.7804,-1,-1
36,21,1047,589,72,284,0.6806,-1,-1
36,42,669,742,78,319,0.8297,-1,-1
36,49,1880,716,40,364,0.4212,-1,-1
36,12,1200,603,51,199,0.2277,-1,-1
36,51,1120,612,57,251,0.4929,-1,-1
36,36,1694,815,69,223,0.7737,-1,-1
36,5,1500,668,74,244,0.7836,-1,-1
36,6,1837,854,71,221,0.6680,-1,-1
36,28,1152,600,45,211,0.1340,-1,-1
36,60,1260,658,63,216,0.6023,-1,-1
37,1,766,760,63,252,0.7842,-1,-1
37,3,312,780,104,300,0.8299,-1,-1
37,4,1375,661,52,194,0.7953,-1,-1
37,7,428,795,96,285,0.7812,-1,-1
37,21,1053,600,71,274,0.7141,-1,-1
37,42,668,746,79,320,0.8260,-1,-1
37,49,1879,719,41,361,0.4211,-1,-1
37,12,1197,602,54,213,0.1849,-1,-1
37,51,1127,617,55,246,0.3121,-1,-1
37,36,1688,809,71,234,0.7422,-1,-1
37,5,1498,664,73,243,0.7996,-1,-1
37,6,1845,852,71,222,0.6915,-1,-1
37,28,1151,606,49,232,0.2067,-1,-1
37,60,1269,669,60,205,0.7382,-1,-1
38,1,765,759,65,259,0.7523,-1,-1
38,3,316,783,103,297,0.8216,-1,-1
38,4,1370,662,54,201,0.8129,-1,-1
38,7,431,795,96,285,0.7856,-1,-1
38,42,669,749,78,317,0.8077,-1,-1
38,49,1880,723,40,357,0.2629,-1,-1
38,51,1124,617,57,251,0.2012,-1,-1
38,36,1681,813,73,236,0.7714,-1,-1
38,5,1500,674,70,232,0.5503,-1,-1
38,6,1850,853,70,221,0.7135,-1,-1
38,28,1159,615,49,233,0.3974,-1,-1
38,60,1276,676,58,199,0.7700,-1,-1
38,57,1495,661,60,238,0.7197,-1,-1
39,1,766,759,65,259,0.7472,-1,-1
39,3,319,780,104,300,0.8299,-1,-1
39,4,1369,665,52,194,0.7361,-1,-1
39,7,436,796,95,284,0.7974,-1,-1
39,42,671,750,75,311,0.7952,-1,-1
39,49,1880,730,40,346,0.2696,-1,-1
39,51,1132,643,52,228,0.3976,-1,-1
39,36,1673,814,76,242,0.8125,-1,-1
39,6,1852,854,68,220,0.6955,-1,-1
39,60,1281,677,58,201,0.7849,-1,-1
39,57,1495,669,59,232,0.8027,-1,-1
39,21,1060,601,71,273,0.4054,-1,-1
40,1,766,760,64,255,0.7386,-1,-1
40,3,321,783,103,297,0.8416,-1,-1
40,4,1367,667,52,193,0.7545,-1,-1
40,7,437,799,93,280,0.8063,-1,-1
40,42,670,755,75,309,0.7989,-1,-1
40,49,1873,724,42,352,0.6421,-1,-1
40,36,1666,815,77,245,0.7459,-1,-1
40,60,1283,677,59,204,0.7764,-1,-1
40,64,1245,658,51,221,0.3656,-1,-1
40,21,1069,595,73,273,0.3787,-1,-1
40,14,1124,630,64,247,0.4828,-1,-1
40,5,1489,678,69,223,0.8109,-1,-1
41,1,765,765,64,251,0.7464,-1,-1
41,3,324,782,102,298,0.8414,-1,-1
41,4,1365,672,50,188,0.6345,-1,-1
41,7,438,801,92,278,0.7824,-1,-1
41,42,670,757,74,308,0.8024,-1,-1
41,49,1869,720,44,358,0.4874,-1,-1
41,36,1657,814,82,251,0.7265,-1,-1
41,60,1286,679,58,203,0.7477,-1,-1
41,64,1250,658,49,216,0.2142,-1,-1
41,21,1073,597,73,271,0.3638,-1,-1
41,14,1132,639,61,235,0.2994,-1,-1
41,5,1486,677,70,226,0.8034,-1,-1
42,1,766,767,62,245,0.7570,-1,-1
42,3,326,779,103,301,0.8132,-1,-1
42,4,1363,671,49,188,0.6391,-1,-1
42,7,442,802,92,277,0.7872,-1,-1
42,42,670,762,74,307,0.8101,-1,-1
42,49,1870,720,45,359,0.5916,-1,-1
42,36,1652,817,83,251,0.8094,-1,-1
42,60,1288,678,57,203,0.7823,-1,-1
42,64,1250,663,46,200,0.1145,-1,-1
42,21,1070,606,73,271,0.6456,-1,-1
42,14,1138,652,59,225,0.4963,-1,-1
42,5,1481,677,72,228,0.7986,-1,-1
42,40,1539,695,52,223,0.4921,-1,-1
43,1,766,769,63,242,0.7183,-1,-1
43,3,333,782,101,298,0.8411,-1,-1
43,4,1361,674,49,182,0.2174,-1,-1
43,7,445,804,90,275,0.7720,-1,-1
43,42,669,764,74,308,0.8143,-1,-1
43,49,1876,721,44,358,0.3711,-1,-1
43,36,1644,815,84,253,0.7734,-1,-1
43,60,1291,681,55,197,0.7070,-1,-1
43,21,1073,613,72,272,0.6140,-1,-1
43,14,1140,655,61,231,0.7102,-1,-1
43,5,1478,674,73,233,0.8286,-1,-1
43,40,1540,698,53,226,0.5903,-1,-1
44,1,766,770,62,240,0.7150,-1,-1
44,3,339,785,99,295,0.8477,-1,-1
44,4,1356,675,48,182,0.1007,-1,-1
44,7,449,806,90,273,0.7385,-1,-1
44,42,669,765,74,309,0.8071,-1,-1
44,49,1877,724,43,355,0.3470,-1,-1
44,36,1636,819,85,252,0.7745,-1,-1
44,60,1294,681,55,196,0.7159,-1,-1
44,21,1078,616,72,271,0.6434,-1,-1
44,14,1143,644,64,244,0.6907,-1,-1
44,5,1476,677,73,231,0.8301,-1,-1
44,40,1541,702,54,223,0.7216,-1,-1
45,1,767,777,62,239,0.7547,-1,-1
45,3,344,786,97,294,0.8355,-1,-1
45,4,1359,677,48,182,0.4575,-1,-1
45,7,451,807,89,273,0.7745,-1,-1
45,42,670,764,75,311,0.7893,-1,-1
45,49,1880,736,40,341,0.2407,-1,-1
45,36,1630,829,82,242,0.7847,-1,-1
45,60,1299,680,56,202,0.6976,-1,-1
45,21,1083,613,74,277,0.6706,-1,-1
45,14,1142,625,70,265,0.6505,-1,-1
45,5,1474,680,73,230,0.7707,-1,-1
45,40,1541,710,54,217,0.7136,-1,-1
45,12,1185,610,63,253,0.3825,-1,-1
46,1,766,781,61,234,0.7413,-1,-1
46,3,349,790,93,290,0.8306,-1,-1
46,7,453,808,89,272,0.7807,-1,-1
46,42,672,764,74,313,0.7801,-1,-1
46,49,1883,750,37,327,0.1707,-1,-1
46,36,1623,829,83,243,0.7862,-1,-1
46,60,1302,682,56,202,0.3248,-1,-1
46,21,1088,606,76,286,0.3577,-1,-1
46,14,1150,640,67,252,0.6934,-1,-1
46,5,1472,684,72,226,0.6852,-1,-1
46,40,1538,715,54,213,0.6510,-1,-1
47,1,763,783,62,236,0.7641,-1,-1
47,3,351,788,93,292,0.8217,-1,-1
47,7,456,809,88,271,0.7971,-1,-1
47,42,672,767,73,311,0.7587,-1,-1
47,49,1884,763,36,313,0.2507,-1,-1
47,36,1616,827,83,245,0.7874,-1,-1
47,60,1307,687,56,204,0.6274,-1,-1
47,21,1090,603,76,291,0.2042,-1,-1
47,14,1155,653,65,241,0.6105,-1,-1
47,5,1467,680,73,228,0.7525,-1,-1
47,40,1538,711,57,222,0.7327,-1,-1
48,1,761,784,61,234,0.7397,-1,-1
48,3,353,790,91,290,0.8231,-1,-1
48,7,457,809,88,271,0.8028,-1,-1
48,42,671,769,73,309,0.7619,-1,-1
48,49,1881,787,35,281,0.3442,-1,-1
48,36,1608,825,85,247,0.7899,-1,-1
48,60,1309,686,57,209,0.5083,-1,-1
48,21,1090,599,77,298,0.3253,-1,-1
48,14,1153,635,69,259,0.6039,-1,-1
48,5,1461,677,73,228,0.7938,-1,-1
48,40,1539,706,59,232,0.7690,-1,-1
49,1,760,786,62,236,0.7441,-1,-1
49,3,353,792,89,288,0.8273,-1,-1
49,7,458,809,89,271,0.8091,-1,-1
49,42,670,771,71,308,0.7738,-1,-1
49,49,1877,762,38,305,0.5753,-1,-1
49,36,1600,829,85,245,0.7894,-1,-1
49,60,1312,681,59,215,0.6036,-1,-1
49,21,1091,598,76,297,0.2498,-1,-1
49,14,1154,637,68,253,0.6053,-1,-1
49,5,1453,673,75,235,0.7761,-1,-1
49,40,1536,695,61,240,0.7110,-1,-1
50,1,757,787,63,240,0.7140,-1,-1
50,3,353,791,88,289,0.8199,-1,-1
50,7,461,807,89,273,0.7984,-1,-1
50,42,669,774,71,306,0.7321,-1,-1
50,49,1873,749,41,315,0.6482,-1,-1
50,36,1588,826,88,249,0.7544,-1,-1
